Date,Location,Operator,Type,Aboard,Fatalities,Ground,Summary,City,State
1993-09-21,"Sukhumi, Georgia",Transair Georgia Airlines,Tupolev TU-134A,27.0,27.0,0.0,Crashed into the sea. Shot down with a missile by Abkhazi separatist rebels.,Sukhumi,GA
1993-09-22,"Sukhumi, Georgia",Transair Georgia Airlines,Tupolev TU-154B,132.0,106.0,0.0,The aircraft was hit by a missile then crash landed on the runway. Terrorist act  by Abkhazian rebels.,Sukhumi,GA
1993-09-23,"Sukhumi,  Georgia",Transair Georgia Airlines,Tupolev 134A,30.0,1.0,0.0,"While on the ground, the aircraft struck by artillery fire from Abkhazian rebels, killing one crew member.",Sukhumi,GA
1993-10-04,"Near Svanetia, Georgia",Military - Georgian Air Force,Mil Mi-8 (helicopter),60.0,60.0,0.0,,Near Svanetia,GA
1993-11-06,"Greensburg, Indiana",Roadrunner Airlines,Cessna 421B Golden Eagle,5.0,5.0,0.0,"One witness, located about two miles south of the airport, saw the airplane turn sharply left, drop nose low, recover, drop nose low, and then descend from sight behind trees. Investigators and rescue personnel discovered a large amount of ice debris along the flight path and outside the fire ring at the crash site. An inadvertent stall by the pilot in command. Factors associated with the accident are the icing conditions and low ceilings.",Greensburg,IN
1993-12-01,"Hibbing, Minnesota",Express Airlines - Northwest Airlink,British Aerospace Jetstream BA-3100,18.0,18.0,0.0,"While on approach, the aircraft collided with trees and terrain 3 miles from the runway threshold in fog and freezing drizzle. Delay by the captain to start the descent which led to a breakdown in crew coordination and the loss of altitude awareness by the flightcrew during an unstabilized approach in night instrument meteorological conditions.",Hibbing,MN
1993-12-15,"Santa Ana, California",Air Taxi - Martin Aviation LP,Israel Aircraft Industries 1124A,5.0,5.0,0.0,"The aircraft followed in a Boeing 757 for landing, became caught in its wake turbulence, rolled into a deep descent and crashed. Rich Snyder, president of In-N-Out Burger chain killed.",Santa Ana,CA
1994-01-05,"Okeechobee, Florida",Kimura International,Beechcraft King Air B90,10.0,10.0,0.0,"The pilot indicated he had engine trouble and was attempting to land at Okeechobee. When he could not find the airport, he attempted to land on a dirt road. Upon observing a car on the road he aborted the landing rolled to the right and crashed into trees. Improper remedial action concerning a right engine power anomaly and the failure to maintain adequate airspeed during a go-around from a precautionary landing. Failure of the right engine fuel control bearing.",Okeechobee,FL
1994-01-07,"Columbus, Ohio",AtlantiCoast Airlines (United Express),British Aerospace Jetstream 4101,8.0,5.0,0.0,The aircraft stalled 1.2 miles east of runway 28L during an ILS approach. An aerodynamistall occurred when the flightcrew allowed the airspeed to decay to stall speed following a poorly planned and executed approach characterized by an absence of procedural discipline. Improper pilot response to the stall warning including failure to advance the power levers to maximum and inappropriately raising the flaps. Flightcrew's inexperience in a  'glass cockpit' automated aircraft.,Columbus,OH
1994-03-02,"New York, New York",Continental Airlines,McDonnell Douglas MD-82,116.0,0.0,0.0,"The aircraft overran the runway and came to rest at the edge of the east river, after an aborted takeoff. Failure to turn on the pilot/statiheat system resulting in erroneous air speed indication. Though heavily damaged, the plane was repaired and put back into service.",New York,NY
1994-03-18,"Spokane, Washington",Salair,Douglas DC-3C,2.0,2.0,0.0,"The cargo plane lost a right engine during takeoff. The plane tried to return to the airport but crashed. The failure of the pilot-in-command to maintain airspeed. Factors to the accident were: cylinder fatigue, dark night and stall encountered.",Spokane,WA
1994-03-18,"Key West, Florida",Chalk's International Airlines,Grumman G-73T Turbo Mallard,2.0,2.0,0.0,"After discharging passengers the sea plane took off, the nose pitched up and crashed. Failure of the pilot-in-command to assure the bilges were adequately pumped free of water, which resulted in the aft center of gravity limit to be exceeded, and failure of the aircrew to follow the checklist. A factor related to the accident was the water leak.",Key West,FL
1994-03-23,"Near Fayetteville, North Carolina",Military - U.S. Air Force / Military U.S. Air Force,GD F-16D / Lockheed C-130E,7.0,0.0,23.0,The jet fighter collided in mid air with the transport as they approached Pope Air Force Base. The fighter then slid into a staging area where troops were boarding a third aircraft (66-0173). The two  fighter jet pilots parachuted to safety and the crew of five of 68-10942 were not injured but 23 on the ground were killed.  Confusing instructions given to the F-16 by a civilian tower controller at Fayetteville.,Near Fayetteville,NC
1994-04-03,"Lamoille, Nevada",Air Taxi - El Aero Services Inc.,Bell 206B3,5.0,5.0,0.0,"The helicopter crashed shortly after takeoff. The ingestion of foreign material (snow) in the engine, which resulted in a flameout (loss of engine power). Factors related to the accident were: the adverse weather conditions (snow falling & high density altitude), the lack of snow covers to protect the engine intakes while parked and awaiting for the weather conditions to improve, improper planning/decision by the pilot and the company/operator management, inadequate information in the flight manual, and the lack of suitable terrain for an emergency landing.",Lamoille,NV
1994-04-27,"Stratford, Connecticut",Action Airlines,Piper PA-31-350 Navajo,9.0,8.0,0.0,"Landed in fog, overrunning the runway and crashing into a blast fence. The failure of the captain to use the available ILS glideslope, his failure to execute a go-around when conditions were not suitable for landing, and his failure to land the airplane at a point sufficient to allow for a safe stopping distance; the fatalities were caused by the presence of the nonfrangible blast fence and the absence of a safety area at the end of the runway",Stratford,CT
1994-08-07,"Kodiak, Alaska",Air Taxi - Uyak Air Services Inc.,de Havilland DHC-2,7.0,6.0,0.0,Continued VFR flight into IMC.,Kodiak,AK
1994-06-18,"Chantilly, Virginia",TAESA,Learjet 25D,12.0,12.0,0.0,The aircraft crashed in poor weather conditions 0.8 nm south of the threshold of runway 1R at Dulles International Airport while attempting a ILS landing. Poor airmanship and relative inexperience of the captain in initiating and continuing an unstabilized instrument approach that led to a descent below the authorized altitude without visual contact with the runway environment. Contributing to the cause of the accident was the lack of a GPWS on the airplane.,Chantilly,VA
1994-06-22,"Jeneau, Alaska",Air Taxi - Sun Western Flyers Inc.,de Havilland DHC-3,10.0,9.0,0.0,The float plane hit the surface of glassy water and crashed. VFR flight into IMC. Failure to maintain altitude above the river.,Jeneau,AK
1994-07-02,"Charlotte, North Carolina",USAir,McDonnell Douglas DC-9-30,57.0,37.0,0.0,The aircraft crashed into trees and a private residence after a  missed approach during adverse weather conditions. Microburst induced windshear. Crew's inability to recognize windshear and microburst conditions.  The flightcrew's decision to continue an approach into severe convective activity that was conducive to a microburst. The flightcrew's failure to recognize a windshear situation in a timely manner. The flightcrew's failure to establish and maintain the proper airplane attitude and thrust setting necessary to escape the windshear. The lack of real-time adverse weather and windshear hazard information dissemination from air trafficontrol.,Charlotte,NC
1994-07-11,"Portage Creek, Alaska",Air Taxi - Peninsula Airways,Piper PA-32-301,3.0,3.0,0.0,"The aircraft lifted off slowly. After lift-off, the plane settled in a descenting left turn and crashed. Excess gross weight and incorrect CG caused the plane to stall.",Portage Creek,AK
1994-07-14,"Hanalei, Hawaii",Air Taxi - Papillion Helicopters Ltd.,Aerospatiale AS350D,7.0,3.0,0.0,"The helicopter crashed into the water. All survived but were not equipped with life vests and 3 passengers drowned. Failure of the engine-driven fuel pump, which resulted in the loss of power, and the lack of aircraft flotation equipment. Factors related to the accident were: flight over water adjacent to terrain that afforded no suitable forced landing site, and the lack of a passenger briefing by the operator on the location and operation of life preservers",Hanalei,HI
1994-08-11,"Alsworth, Alaska",Air Taxi - Talon Air Services Inc.,de Havilland DHC-2,3.0,3.0,0.0,The pilot flew into a blind box canyon and crashed while attempting to turn around. Improper in-flight planning /decision by the pilot and his failure to remain clear of mountainous terrain. The box canyon and proximity of mountains were related factors.,Alsworth,AK
1994-08-12,"Whiting, New Jersey",Air Taxi - National Helicopters,Bell 206L-4,3.0,3.0,0.0,The non-instrument rated commercial pilot was en route at 2000 feet msl on a night VFR flight when he reported an inadvertent encounter with instrument meteorological conditions. The helicopter (N124NH) subsequently crashed in a wooded area while in a steep descent. Continued VFR flight into IMC.,Whiting,NJ
1994-08-14,"Kenai, Alaska",Air Taxi - Lake Clark Air Inc.,Piper PA-32-260,4.0,3.0,0.0,"Suffered engine failure and made a crash landing on terrain near the shoreline of a body of water. Fatigue cracking of the engine case, which resulted in eventual damage to the #3 cylinder studs/engine through-bolts, subsequent separation of the #3 cylinder and piston, and an in-flight fire. Inadequate maintenance and inspection.",Kenai,AK
1994-09-08,"Near Aliquippa, Pennsylvania",USAir,Boeing B-737-3B7,132.0,132.0,0.0,"While on approach, the aircraft went into a sudden nose dive from 6,000 ft. and crashed into a wooded ravine 6 miles northwest of Pittsburgh International Airport. The accident was caused by a loss of control of the aircraft resulting from the movement of the rudder surface to its blowdown limit or an uncommanded rudder reversal. The rudder surface deflected in a direction opposite to that commanded by the pilots as a result of a jam of the main rudder PCU servo valve secondary slide to the servo valve housing offset from its neutral position and overtravel of the  primary slide. The most likely sequence of events that led up to the accident included the jamming of the PCU servo valve, the application of light left rudder followed by hard right rudder which caused the rudder to reverse in the opposite direction the pilot commanded it to go.  The application of hard right rudder was possibly initiated because the plane flew into the wake vortex of a B-727 which rolled the plane to the left.  Rudder hardover is normally corrected with the stick (ailerons) but because the plane was flying at the crossover speed of 190 knots with flaps 1, using the stick would not correct the situation. When the right rudder was applied the rudder went to its fullblown left position causing the plane to roll further left, stall and go into a dive. Some speculate if the pilot-in-command pushed forward on the yoke to gain some speed rather than pull back, the accident possibly could have been avoided. Blame was not placed on the crew because there was no mention of this type of recovery by the manufacturer nor was there any training for such an occurrence.",Near Aliquippa,PA
1994-10-31,"Roselawn, Indiana",American Eagle,ATR-72-212,68.0,68.0,0.0,"The aircraft was in a holding pattern and was descending to a newly assigned altitude of 8,000 feet when it experienced an uncommanded roll and excursion and crashed during a rapid descent. Icing. The design of the rubber de-icing boot was insufficient to deal with icing on the wings. Sudden and unexpected aileron hinge movement reversal, that occurred after a ridge of ice accreted beyond the deice boots while the airplane was in a holding pattern during which it intermittently encountered supercooled cloud and drizzle/rain drops, the size and water content of which exceeded those described in the icing certificication envelope. The airplane was susceptible to this loss of control and the crew was unable to recover. Contributing factor was the French Directorate General for Civil Aviation's inadequate oversight of the ATR42 and ATR 72, and its failure to take the necessary corrective action to ensure continued airworthiness in icing conditions and failure to provide the FAA with timely airworthiness information developed from previous ATR incidents and accidents in icing conditions.",Roselawn,IN
1994-11-16,"Avenal, California",Ameriflight,Beechcraft C99,1.0,1.0,0.0,"While en route, the cargo plane made an uncontrolled descent and crashed. Loss of aircraft control at night by the pilot for unknown reasons.",Avenal,CA
1994-11-22,"Bridgeton, Missouri",Trans World Airlines / Private,McDonnell Douglas DC-9-82 / Cessna 441,142.0,2.0,0.0,"During its takeoff roll, the DC-9 collided with the Cessna, which was waiting for clearance to take off.  The ground collision took place in the fog. The Cessna pilot mistakenly thought he had clearance to enter the runway. Two aboard the Cessna were killed, none were killed aboard the DC-9.",Bridgeton,MO
1994-12-13,"Morrisville, North Carolina",American Eagle,British Aerospace Jetstream 3201,20.0,15.0,0.0,"The aircraft crashed 4 miles SW of runway 5L while on an ILS approach. The captain associated the illumination of the left engine ignition light with an engine failure, suspected an engine flame out and decided to execute a missed approach. This eventually led to a stall and the plane crashed 4 miles SW of the runway threshold. The captain's improper assumption that an engine had failed. The captain's subsequent failure to follow approved procedures for engine failure, single-engine approach, go-around, and stall recovery. Contributing to the cause of the accident was the failure of American Eagle management to identify, document, monitor and remedy deficiencies in pilot performance and training.",Morrisville,NC
1995-01-11,"Flagstaff, Arizona",Empire Airlines,Cessna 208B Caravan I Super Cargomaster,1.0,1.0,0.0,"The cargo plane was observed in a shallow left bank until it descended and struck trees and broke up. The pilot's failure to properly configure the aircraft fuel system prior to takeoff and his failure maintain an adequate terrain clearance altitude while maneuvering to return to the airport. Factors in the accident were the dark night lighting conditions, low ceilings, restricted visibility conditions, and the pilot's diverted attention which resulted from activation of the airplane's fuel selector warning horn system.",Flagstaff,AZ
1995-01-12,"Pleasanton, California",West Air,Cessna 208B Caravan I Super Cargomaster,1.0,1.0,0.0,"The cargo plane crashed while on approach. Failure of the pilot-in-command to maintain visual contact with terrain and sufficient altitude for terrain clearance. Factors in the accident were the pilot's decision to initiate a descent 14 miles from the airport, and weather, specifically cloud conditions and darkness.",Pleasanton,CA
1995-01-14,"Blyn, Washington",Air Taxi - Coastal Airways Inc.,Cessna 172N,4.0,3.0,0.0,"Departed Sequin inVFR conditons towards a cloud bank, at night, turning south towards upsloping terrain. Pilot reported turbulence and structural problem before crashing. VFR flight into IMC.",Blyn,WA
1995-02-13,"Near Tusayan, Arizona",Las Vegas Airlines,Piper PA-31-350 Navajo,10.0,8.0,0.0,"Crashed after taking off and the pilot declaring an emergency. A loss of power on one engine for  undetermined reasons, and the pilot's improper decision to return to the departure airport for landing which neccessitated maneuvering over increasingly higher terrain. Factors in the accident were: the high gusting wind, the high density altitude, the rising terrain, and the reduced single-engine performance capability of the airplane under these conditions.",Near Tusayan,AZ
1995-02-16,"Kansas City, Missouri",ATI,McDonnell Douglas DC-8-63F,3.0,3.0,0.0,"On a positioning flight the crew aborted its first takeoff. On the second takeoff the tail struck the ground and crashed back to the ground. The loss of directional control by the pilot in command during the takeoff roll, and his decision to continue the takeoff and initiate a rotation below the computed rotation airspeed, resulting in a premature lift-off, further loss of control and collision with the terrain. The flight crew's lack of understanding of the three-engine takeoff procedures, and their decision to modify those procedures. The failure of the company to ensure that the flight crew had adequate experience, training, and rest to conduct the nonroutine flight. Contributing to the accident was the inadequacy of Federal Aviation Administration oversight of Air Transport International and Federal Aviation Administration flight and duty time regulations that permitted a substantially reduced flight crew rest period when conducting a nonrevenue ferry flight under 14 Code of Federal Regulations Part 91.",Kansas City,MO
1995-03-22,"Reno, Nevada",Union Flights,Cessna 208B Caravan I Super Cargomaster,1.0,1.0,0.0,The cargo plane crashed into a mountain while on approach. The pilot's failure to comply with published instrument approach procedures by a premature descent below the minimum altitude specified for the approach.,Reno,NV
1995-04-17,"Near Alexander City, Alabama",Military - U.S. Air Force,Learjet C-21A,8.0,8.0,0.0,Experienced an emergency aboard while en route and crashed.,Near Alexander City,AL
1995-05-13,"Near Boise, Idaho",Military - U.S. Air Force,Lockheed C-130E Hercules,6.0,6.0,0.0,An engine caught fire shortly after takeoff and the aircraft was not able to make an emergency landing and crashed.,Near Boise,ID
1995-06-08,"Atlanta, Georgia",ValuJet,McDonnell Douglas DC-9-32,62.0,0.0,0.0,The right engine disintegrated and caught fire during takeoff. The takeoff was aborted. Engine parts penetrated cabin and caused  a cabin fire and seriously injured a flight attendant. Fatigue in a compressor disc. Failure of maintenance personnel to properly inspect the engine part during overhaul.,Atlanta,GA
1995-06-30,"Kodiak, Alaska",Air Taxi - Island Air Service,Piper PA-32-301,4.0,4.0,0.0,While trying to fly through a mountain pass in imclement weather the pilot tried to reverse course but crashed. VFR flight into IMC and failure to maintain clearance from terrain.,Kodiak,AK
1995-07-07,"Haines, Alaska",Air Taxi - Lab Flying Service Inc.,Piper PA-32R-300,6.0,6.0,0.0,While circling around to observe a bear and her cubs the aircraft impacted trees and crashed. Failure of the pilot to maintain adequate altitude above and clearance from surrounding terrain.,Haines,AK
1995-09-01,"Near Farewell, Alaska",North Star Air Cargo,Shorts SC-7 Skyvan,1.0,1.0,0.0,"While en route the cargo plane flew into a 4,800 ft. mountain. The pilot's continued VFR flight into instrument meteorological conditions. The weather was a factor.",Near Farewell,AK
1995-09-02,"Beaver Dam, Arizona",Adventure Airlines,Cessna 421C Golden Eagle,8.0,8.0,0.0,"After climbing to 18,400' msl, the pilot reported a turbocharger problem & reversed course. He said he 'may lose the left engine' & that he was unable to maintain altitude. He diverted to an alternate airport. During a right turn onto final approach, the airplane was observed to cross (overshoot) the extended centerline of the runway. It continued in a right turn back toward the centerline, and then entered a left turn to intercept the inbound course. The turn steepened, and then the airplane entered a spin & crashed 1/2 mile short of the runway. Failure of the pilot to maintain adequate airspeed, while maneuvering on approach, which resulted in an inadvertent stall/spin and uncontrolled collision with terrain. Factors relating to the accident were: the pilot allowed the aircraft weight and balance limitations to be exceeded; the pilot's lack of recurrent training in the make and model of airplane; inadequate maintenance/inspection of the engine exhaust systems; a warped and leaking exhaust system flange on the left engine, which resulted in a loss of power in that engine; and the pilot's improper use of the flaps.",Beaver Dam,AZ
1995-09-22,"Anchorage, Alaska",Military - U.S. Air Force,Boeing B-707 (E-3B),24.0,24.0,0.0,"The aircraft suffered multiple bird strikes in the No. 1 and 2 engines just after taking off when it flew into a flock of 100 or more Canada Geese. The crew initiated a slow climb and began to dump fuel. The aircraft attained a maximum altitude of 250 ft. before it started to descend. The plane impacted a hilly wooded area less than a mile from the runway, broke up, exploded and burned.  Ingestion of Canada geese into the Nos.1 and 2 engines. Lack of adequate procedures to reduce bird hazards. The crew was not warned about observations of birds in the area by the ATC.",Anchorage,AK
1995-10-10,"Bayfield, Colorado",Air Taxi - Durango Air Service,Cessna 172RG,3.0,3.0,0.0,"While looking for elk, the aircraft struck trees and crashed. The pilot's failure to maintain adequate terrain clearance while his attention was diverted looking for game.",Bayfield,CO
1996-02-05,"St. Johns, Arizona",Business Air Connection,ConvairCV-440,4.0,4.0,0.0,"The cargo plane was unable to gain altitude while attempting to takeoff, overran the runway and hit power lines and a conrete barrier. Inadequate pre-flight planning and preparation by the PIC, his failure to ensure the aircraft was properly loaded within limitations, his failure to use proper flaps for takeoff, his failure to use ADI (Antidetonation Injection) assisted takeoff, and his resultant failure to attain sufficient airspeed to climb after takeoff. Factors relating to the accident were: the high density altitude, and the PIC's lack of experience in the make and model of airplane.",St. Johns,AZ
1996-03-17,"Key West, Florida",Key West Sea Plane Service - Air Taxi,Cessna U206G,5.0,5.0,0.0,"The pilot's improper decision to continue the flight rather than making an immediate water landing due to the low altitude of the airplane and obstructions ahead, which led to his intentional maneuver to avoid the obstructions and subsequent inadvertent stall and loss of control.",Key West,FL
1996-04-11,"Cheyenne, Wyoming",Private,Cessna 177B,3.0,3.0,0.0,"Seven- year-old trainee pilot, Jessica Dubroff, accompanied by her father (a passenger) and the pilot-in-command, were engaged in a trans-continental record attempt involving 6,660 miles of flying in 8 consecutive days. The plane departed towards a nearby thunderstorm in deteriorating weather. Witnesses describe the plane's climb rate and speed as slow and they observed the aircraft enter a roll consistent with a stall. The plane's gross weight was 84 pounds over the maximum limit. Pilot's improper decision to take off into deteriorating weather conditions when the airplane was overweight resulting in stall caused by failure to maintain airspeed.",Cheyenne,WY
1996-05-11,"Everglades, Miami, Florida",ValuJet,McDonnell Douglas DC-9-32,110.0,110.0,0.0,"The aircraft crashed 18 miles NW of Miami airport  in a remote part of the Everglades. Shortly after taking off, after the crew reported fire and smoke in the cabin and cockpit. The in-flight fire was caused by activation of one or more oxygen generators in the forward cargo hold. The generators were outdated, improperly labeled, lacked safety caps and were prohibited from being transported on a passenger flight. The loss of control resulted either from flight control failure or incapacitation of the crew due to extreme heat and smoke.  Candi Kubeck was the first American female commercial airline captain to be killed in a crash. San Diego Chargers running back Rodney Culver, 26, and his wife were among the passengers killed as was singer, songwriter Walter Hyatt, 46.","Everglades, Miami",FL
1996-07-06,"Pensacola, Florida",Delta Air Lines,McDonnell Douglas MD-88,142.0,2.0,0.0,Fan disk separation in the left engine. Pieces of the engine penetrated the passenger cabin killing two passengers. The fan hub for the left engine was found to be fractured and went undetected at time of manufacture. The crack should have been detectable during inspection but was missed.,Pensacola,FL
1996-07-17,"Off East Moriches, New York",Trans World Airlines,Boeing B-747-131,230.0,230.0,0.0,"While on a flight from New York to Paris, France, the aircraft exploded at  FL 130, broke up and crashed into the AtlantiOcean off Long Island, N.Y. The NTSB determined that the probable cause of the accident was an explosion of the center wing fuel tank resulting from ignition of the flammable fuel/air mixture in the tank. The source of ignition energy for the explosion could not be determined with certainty but, of the sources evaluated by the investigation, the most likely was a short circuit outside of the center wing tank that allowed excessive voltage to enter it through electrical wiring associated with the fuel quantity indication system.  To say that numerous government agencies acted strangely and suspiciously would be an understatement.  A great deal of evidence was either suppressed or ignored. Rumors persist that the plane was brought down by a missile, either by the Navy conducting exercises in the area or by terrorists.",Off East Moriches,NY
1996-07-20,"Russian Mission, Alaska",Northern Air Cargo,Douglas DC-6A,4.0,4.0,0.0,"Soon after takeoff, the No. 3 engine caught fire in the cargo plane. The pilot tried to return to the airport for an emergency landing but the right wing seperated and the plane crashed. Fatigue failure of the master connecting rod, which originated from corrosion pitting, subsequently compromised the engine crankcase, and resulted in a fire; and failure of the flight crew to follow emergency procedures by pulling the fire handle before feathering the propeller, which diminished the effectiveness of the fire suppression system.",Russian Mission,AK
1996-08-17,"Near Jackson Hole, Wyoming",Military - U.S. Air Force,Lockheed C-130H Hercules,9.0,9.0,0.0,The plane struck a mountain. Failure of the crew to monitor the aircraft's position and flight path relative to high terrain surrounding Jackson Hole Airport.,Near Jackson Hole,WY
1996-09-23,"Anchorage, Alaska",Air Taxi - Stearns Air Alaska,Cessna 206G,5.0,3.0,0.0,"After taking off, the aircraft stopped climbing, struck a pole and crashed and burn. Improper installation of a connecting bolt in the throttle linkage, which resulted in a worn/disconnected throttle arm, partial loss of engine power, and a forced landing after takeoff.",Anchorage,AK
1996-10-13,"Ketchikan, Alaska",Air Taxi - Seaside Air Service,de Havilland DHC-2,3.0,3.0,0.0,"The float plane crashed 55 minutes after departure into a 3,200 ft. mountain. Continued flight by the pilot into adverse weather condition, and his failure to maintain adequate altitude/clearance from mountainous terrain. Factors related to the accident were the high/mountainous terrain, and weather conditions that included low ceilings.",Ketchikan,AK
1996-11-19,"Quincy, Illinois",United Express  / Private,Beechcraft 1900-C / Beech King Air A90,14.0,14.0,0.0,"While landing on Runway 13 at Baldwin Field, the United Express collided with the King Air which was taking off on Runway 4. The collision took place where the two runways intersect. Both planes caught fire and rescuers were unable to open the door to the Beech 1900-C because of impact damage. All twelve aboard the United Express and the two pilots aboard the King Air were killed. King Air pilots' failure to use proper communications and 'see-and-avoid' procedures at an uncontrolled airport. Involvement of a third aircraft that transmitted unnecessary and inappropriate messages.",Quincy,IL
1996-11-26,"Bethel, Arkansas",ArctiTransportation Services,Cessna 208B Caravan I,1.0,1.0,0.0,"Shortly after taking off the cargo plane turn back toward the airport, increased it's bank angle until the aircraft hit the ground. Failure of the pilot to maintain control of the airplane, while maneuvering to reverse direction after takeoff, after encountering an undetermined anomaly. The undetermined anomaly was a related factor.",Bethel,AR
1996-12-09,"Boise, Idaho",Emery Worldwide,Douglas C-47A,2.0,2.0,0.0,"Shortly after takeoff  the crew reported they had the right engine on fire. They attempted to return for an emergency landing but the cargo plane crashed right wing low, cartwheeled and burst into flames short of the runway. A fire within the right engine compartment of undetermined cause and the pilot-in-command's failure to maintain airspeed above the aircraft's minimum control speed. A factor contributing to the accident was the dark night environmental conditions",Boise,ID
1996-12-22,"Narrows, Virginia",Airborne Express,McDonnell Douglas DC-8-63F,6.0,6.0,0.0,"The cargo struck mountainous terrain after experiencing a stall during tests. The inappropriate control inputs applied by the flying pilot during a stall recovery attempt, the failure of the non-flying pilot-in-command to recognize, address and correct these inappropriate control inputs, and the failure of Airborne Express to establish a formal, functional evaluation flight program that included adequate program guidelines, requirements and pilot training for performance of these flights. Contributing to the cause of the accident were the inoperative stick shaker stall warning system and Airborne Express DC-8 flight training simulator's inadequate fidelity in reproducing the airplane's stall characteristics.",Narrows,VA
1996-12-24,"Dorchester, New Hampshire",Aircraft Charter Group Inc,Learjet 35A,2.0,2.0,0.0,"The cargo plane was on a positioning flight when it struck rising terrain while making an approach to land. The captain's failure to maintain situational awareness, which resulted in the airplane being outside the confines of the instrument approach; and the crew's misinterpretation of a step-down fix passage, which resulted in an early descent into rising terrain. Factors included the captain's misreading of the instrument approach procedure, the crew's rushed and incomplete instrument approach briefing, their failure to use additional, available navigational aids, and their failure to account for the winds at altitude.",Dorchester,NH
1997-01-02,"Edenton, North Carolina",Tar Heel Aviation,Cessna 208B Grand Caravan,2.0,2.0,0.0,"While on approach the plane struck power lines and came to rest in shallow water. The pilot's continued VFR flight into instrument meteorological conditions. Factors in this accident were; fog, the low ceiling, and the dark night.",Edenton,NC
1997-01-09,"Near Monroe, Michigan",Comair,Embraer 120RT Brasilia,29.0,29.0,0.0,"While on approach and attempting to land on runway 3R at Detroit Metropolitan Wayne County Airport, in a snowstorm, the aircraft went into a steep dive and crashed into a field. The accident was caused by the FAA's failure to establish adequate aircraft certification standards for flight in icing conditions.  Contributing to the accident were the flightcrew's decision to operate in icing conditions near the lower margin of the operating airspeed envelope (with flaps retracted), and Comair's failure to establish and adequately disseminate unambiguous minimum airspeed values for flap configurations and for flight in icing conditions.",Near Monroe,MI
1997-01-29,"Sparrevohn, Arkansas",Southcentral Air,de Havilland Canada DHC-4A Caribou,2.0,1.0,0.0,"While en rote the plane experienced engine trouble. The crew decided to divert to Sparrevohn. While attempting to land the plane encountered strong turbulence from surrounding mountains. Although full power was applied to the good engine the plane crashed into terrain. Loss of the right engine propeller control oil, which led to an overspeed of the right engine and propeller, and necessitated a shut-down of the right engine; and failure of the pilot to maintain adequate altitude/distance from terrain during visual approach for a precautionary landing at an alternate airport. Factors relating to the accident were: fluctuation of the left engine power, premature lowering of the airplane flaps, and an encounter with adverse weather conditions (including high winds, severe turbulence, and white-out conditions) during the approach.",Sparrevohn,AR
1997-04-04,"Griffin, Georgia",Custom Air Service,Aviation Traders ATL-98 Carvair,2.0,2.0,0.0,"On a positioning flight, while taking off the plane suffered engine failure, overran the runway and crashed into a vacant building.",Griffin,GA
1997-04-10,"Near Wainwright, Alaska",Hageland Aviation Services,Cessna 208B Caravan I,5.0,5.0,0.0,After making two approaches the pilot decided to head back to the departure airport. He flew north at an altitude beneath minimum radar coverage. The plane impacted the frozen ArctiOcean in a right bank and at a 60 degree nose-down attitude. The pilot's intentional VFR flight into instrument meteorological conditions and his failure to maintain altitude and clearance from terrain. A contributing factor was the weather conditions.,Near Wainwright,AK
1997-07-05,"Skwentna, Alaska",Air Taxi,de Havilland DHC-2,5.0,4.0,0.0,"While en route, the aircraft lost engine power and the pilot tried to land in a small lake but stalled and crashed into marsh. A loss of engine power due to the fatigue failure of the no.1 exhaust push rod.",Skwentna,AK
1997-07-12,"Skagway, Alaska",Haines Airways - Air Taxi,Piper PA-32,6.0,4.0,0.0,"The sightseeing plane lost engine power and ditched in 39 degree water. Jamming/failure of the left magneto impulse coupling, which stopped rotation of the magneto gear, and resulted in subsequent shearing of the accessory intermediate idler gear.",Skagway,AK
1997-08-07,"Miami, Florida",Fine Air,McDonnell Douglas DC-8-61F,4.0,4.0,0.0,"Immediately after taking off the plane went into a nose-high attitude, stalled and crashed to the ground. The probable cause of the accident, which resulted from the airplane being misloaded to produce a more aft center of gravity and a correspondingly incorrect stabilizer trim setting that precipitated an extreme pitch-up at rotation, was (1) the failure of Fine Air to exercise operational control over the cargo loading process and  (2) the failure of Aeromar to load the airplane as specified by Fine Air. Contributing to the accident was the failure of the FAA to adequately monitor Fine Airs operational control responsibilities for cargo loading and the failure of the FAA to ensure that known cargo-related deficiencies were corrected at Fine Air.",Miami,FL
1997-10-08,"Near Montrose, Colorado",SceniAirlines,Cessna 208B Caravan I,9.0,9.0,0.0,"Collided with terrain at the 9,900 foot level on the Uncompahgre Plateau. The pilot's failure to maintain sufficient airspeed for undetermined reasons while maneuvering the airplane near maximum gross weight and aft center of gravity in or near instrument meteorological conditions, which resulted in a loss of control and entry into a stall/spin.",Near Montrose,CO
